Date,Close,High,Low,Open,Volume,MA8,MA21,MA45,MA100,MA200,EMA8,EMA21,EMA45,EMA100,EMA200,VWAP,RSI,BB_Mid,BB_Upper,BB_Lower,PP,S1,R1,S2,R2
2024-12-10 16:10:00+00:00,604.8499755859375,605.02001953125,604.5850219726562,604.6799926757812,304895,605.183219909668,605.0828944614956,604.9709825303819,605.5661444091797,606.6469860839844,605.0653053382662,605.0772438555724,605.1403247406913,605.5962551802489,606.1289157715913,606.6316306551976,44.26775226342684,605.1210388183594,605.7741809840078,604.4678966527109,604.8408610026041,604.4467366536458,605.0717366536458,604.2158610026041,605.4658610026041
2024-12-10 16:15:00+00:00,604.7899780273438,604.9099731445312,604.719970703125,604.8400268554688,161193,605.1032180786133,605.1052740187872,604.9556681315104,605.5351440429688,606.6331860351562,605.0041214913945,605.0511287802789,605.1250922748936,605.580289296033,606.115593007967,606.6291652476574,43.36393469862501,605.1360382080078,605.7400953800676,604.531981035948,604.8183390299479,604.6166585286458,605.0516560872395,604.3833414713541,605.2533365885416
2024-12-10 16:20:00+00:00,604.6799926757812,604.9000244140625,604.6400146484375,604.780029296875,171590,604.9932174682617,605.1143217540923,604.9334459092881,605.5078192138672,606.6198361206054,604.9320928657027,605.0173891344155,605.1057401184105,605.5624616401865,606.1013084275473,606.6264524497177,41.41475211608222,605.1250366210937,605.7546661507704,604.4954070914171,604.806640625,604.7033081054688,604.893310546875,604.6166381835938,604.9966430664062
2024-12-10 16:25:00+00:00,604.6599731445312,604.9000244140625,604.5800170898438,604.6599731445312,173671,604.8832168579102,605.1028907412574,604.9140340169271,605.4806689453125,606.6062365722656,604.8716218165534,604.9848967716987,605.0863589456332,605.5445905808666,606.0869667829403,606.623675964157,35.42449203734212,605.1085357666016,605.7695810845371,604.447490448666,604.7400105794271,604.5799967447917,604.8400065104167,604.4800008138021,605.0000203450521
2024-12-10 16:30:00+00:00,604.5800170898438,604.6950073242188,604.3900146484375,604.6500244140625,219029,604.8107299804688,605.0833682105655,604.8967013888889,605.4532690429687,606.5911865234375,604.8068207661735,604.9480895278937,605.0643440823379,605.5254901156978,606.0719722586309,606.6198965508139,36.610669693530085,605.1142852783203,605.7534008627939,604.4751696938466,604.7133382161459,604.5266520182292,604.846659342448,604.3933308919271,605.0333455403646
2024-12-10 16:35:00+00:00,604.4500122070312,604.639892578125,604.3800048828125,604.5599975585938,214815,604.7409439086914,605.0826532273065,604.875146484375,605.4225689697265,606.5779367065429,604.727529975253,604.9028097714516,605.0376340008028,605.504193523447,606.0558333526449,606.6160869032225,37.30597515556686,605.0822845458985,605.787216909008,604.377352182789,604.5550130208334,604.415018717448,604.7200113932292,604.2500203450521,604.8600056966146
2024-12-10 16:40:00+00:00,604.4149780273438,604.510009765625,604.3250122070312,604.4400024414062,209928,604.6378173828125,605.0505080450149,604.8539238823785,605.3923187255859,606.564211730957,604.6580739868288,604.8584614310782,605.0105620019567,605.4826248997618,606.0395064339851,606.6122491620831,24.021303464558287,605.0440338134765,605.8072547601851,604.280812866768,604.4899698893229,604.3400472005208,604.5999348958333,604.2300821940104,604.7498575846354
2024-12-10 16:45:00+00:00,604.5098876953125,604.5399780273438,604.3099975585938,604.4199829101562,177781,604.6168518066406,605.0185982840402,604.8370103624131,605.3628173828125,606.5496112060547,604.6251436998251,604.826772909645,604.9887935538418,605.4633627769015,606.0242863470332,606.6090636002602,28.877679697351823,605.0105285644531,605.8067406154425,604.2143165134637,604.4166666666666,604.3233235677083,604.508321126302,604.2316691080729,604.6016642252604
2024-12-10 16:50:00+00:00,604.4000244140625,604.7100219726562,604.3900146484375,604.5001220703125,175863,604.5606079101562,604.981456938244,604.8183444552951,605.3324176025391,606.5352612304688,604.5751171918778,604.7879775918648,604.9631948955906,605.4423065716968,606.008124536755,606.605989752525,23.122613491726767,604.9705291748047,605.8060677009961,604.1349906486133,604.4532877604166,604.3665974934895,604.5965779622395,604.2233072916666,604.6832682291666
2024-12-10 16:55:00+00:00,604.5700073242188,604.6400146484375,604.3200073242188,604.39599609375,160935,604.5331115722656,604.9514567057291,604.810344780816,605.30591796875,606.5222863769532,604.5739816657313,604.7681621129879,604.9460997837919,605.4250333192715,605.9938149127496,606.6031979726647,28.985507246376812,604.9255310058594,605.7445896690089,604.1064723427099,604.5000203450521,604.290018717448,604.6100260416667,604.1800130208334,604.8200276692709
2024-12-10 17:00:00+00:00,604.52001953125,604.5900268554688,604.4099731445312,604.5599975585938,132280,604.5131149291992,604.9062209356399,604.8031914605035,605.2789172363281,606.5090365600586,604.561990080291,604.7456036964662,604.9275745554205,605.4071122541621,605.979150282088,606.6009051919781,33.8229848166893,604.8865325927734,605.7047945944566,604.0682705910901,604.510009765625,604.3800048828125,604.7000122070312,604.1900024414062,604.8300170898438
2024-12-10 17:05:00+00:00,604.6900024414062,604.719970703125,604.4600219726562,604.5250244140625,272989,604.5168685913086,604.8771740141369,604.799637858073,605.2565173339843,606.4965615844726,604.59043727165,604.7405490369154,604.9172453330721,605.3929120598501,605.9663229403897,606.596452044827,42.02721296437854,604.8650390625,605.6800705100235,604.0500076149766,604.5066731770834,604.423319498698,604.6033732096355,604.3266194661459,604.6867268880209
2024-12-10 17:10:00+00:00,604.2999877929688,604.780029296875,604.2999877929688,604.6898803710938,133377,604.4818649291992,604.8381318591889,604.7843044704861,605.2317669677734,606.4822616577148,604.5258929430541,604.7004980147384,604.8904080487198,605.3712699951594,605.9497424911616,606.5941041129925,28.1849344174056,604.8015319824219,605.5824598803838,604.02060408446,604.6233317057291,604.5266927083333,604.786641438802,604.3633829752604,604.8832804361979
2024-12-10 17:15:00+00:00,604.2650146484375,604.3800048828125,604.1799926757812,604.2999877929688,404941,604.458740234375,604.7759835379464,604.774860297309,605.2106420898438,606.4668865966797,604.4679199886949,604.660908617802,604.8632170313163,605.3493639486896,605.93297903004,606.5863919481477,37.32087928576788,604.7432830810546,605.5002589382766,603.9863072238327,604.4600016276041,604.1399739583333,604.6200154622395,603.9799601236979,604.9400431315104
2024-12-10 17:20:00+00:00,604.530029296875,604.5900268554688,604.27001953125,604.27001953125,199712,604.4731216430664,604.7331281389509,604.7721937391493,605.1932922363281,606.4542486572266,604.4817220571794,604.6490104977177,604.8487306080797,605.3331395001388,605.9190193312025,606.582915671328,40.697756956274844,604.6917846679687,605.3482860869944,604.035283248943,604.2750040690104,604.1700032552083,604.3700154622395,604.0749918619791,604.4750162760416
2024-12-10 17:25:00+00:00,604.52001953125,604.6900024414062,604.4299926757812,604.510009765625,144824,604.4743881225586,604.683605375744,604.7709716796875,605.177992553711,606.441898803711,604.4902326069728,604.6372840462207,604.8344388221306,605.3170381146163,605.9050989351832,606.5805007200233,41.91614577621815,604.6407867431641,605.1649959336767,604.1165775526515,604.4633585611979,604.336690266927,604.6566975911458,604.1433512369791,604.7833658854166
2024-12-10 17:30:00+00:00,604.989990234375,605.010009765625,604.5,604.5,269026,604.5481338500977,604.6574154808408,604.7783053927951,605.1680926513671,606.4320983886719,604.6012898575066,604.6693482451439,604.8412019270107,605.3105619189679,605.8959933759712,606.5766600143465,57.63644564727109,604.632290649414,605.1256754823438,604.1389058164842,604.5466715494791,604.403340657552,604.663350423177,604.2866617838541,604.8066813151041
2024-12-10 17:35:00+00:00,604.8099975585938,605.02001953125,604.8099975585938,604.97998046875,134739,604.5781326293945,604.6407528831845,604.7865736219618,605.1614929199219,606.4224234008789,604.647669346637,604.6821345463666,604.8398452153405,605.3006497534159,605.8851874474401,606.5747941018598,53.42568848255101,604.6223754882812,605.0913083723592,604.1534426042033,604.8333333333334,604.6566569010417,605.1666666666667,604.3233235677084,605.3433430989584
2024-12-10 17:40:00+00:00,604.7899780273438,604.869873046875,604.6799926757812,604.8157958984375,105209,604.6118774414062,604.6303565615699,604.7939059787326,605.1546929931641,606.4113732910156,604.6792934979052,604.6919384991827,604.837677076732,605.2905374420085,605.8742898412701,606.5732541337652,54.92921419155155,604.5998748779297,604.9785242292853,604.221225526574,604.8800048828125,604.739990234375,604.9500122070312,604.6699829101562,605.0900268554688
2024-12-10 17:45:00+00:00,604.8800048828125,604.9400024414062,604.77001953125,604.7999877929688,221997,604.635627746582,604.6132144019717,604.8020168728299,605.1488928222657,606.3997232055664,604.7238960278846,604.7090354431491,604.8395174161268,605.2824080844006,605.8643964585989,606.5701640740093,60.28797570022489,604.609994506836,605.0077287206343,604.2122602930376,604.7799479166666,604.6900227864583,604.879903157552,604.5900675455729,604.9698282877604
2024-12-10 17:50:00+00:00,604.419921875,604.9099731445312,604.3599853515625,604.9000244140625,109320,604.6506195068359,604.6009434291294,604.8026814778646,605.1399932861328,606.3854232788086,604.6563462161324,604.6827523914992,604.82127413173,605.265329149561,605.8500235771701,606.5683797293829,50.09829381355727,604.588491821289,604.9780134645642,604.1989701780138,604.8633422851562,604.7866821289062,604.9566650390625,604.693359375,605.0333251953125
2024-12-10 17:55:00+00:00,604.3101196289062,604.4899291992188,604.260009765625,604.4199829101562,139265,604.6562576293945,604.5752360026041,604.8020168728299,605.1363946533203,606.3710739135743,604.5794069745266,604.648876685809,604.7990500229116,605.246414109548,605.8347011498242,606.56587368309,46.05158395058749,604.5644989013672,604.9608201313623,604.1681776713721,604.5632934570312,604.2166137695312,604.7666015625,604.0133056640625,605.11328125
2024-12-10 18:00:00+00:00,604.239990234375,604.3800048828125,604.1699829101562,604.3200073242188,135600,604.620002746582,604.5490461077009,604.7977945963542,605.1277447509766,606.3588739013671,604.5039810322706,604.611705190224,604.774743075584,605.226484923901,605.8188333795213,606.5633399651374,46.78644965192667,604.5424987792969,604.9601039599944,604.1248935985994,604.3533528645834,604.216776529948,604.4466959635417,604.1234334309896,604.5832722981771
2024-12-10 18:05:00+00:00,604.2100830078125,604.3499755859375,604.0800170898438,604.22998046875,379195,604.5812606811523,604.5266694568452,604.797795952691,605.1151458740235,606.3468743896484,604.4386703601688,604.5751940827321,604.7501926378549,605.2063581532854,605.8028259131362,606.5561308389634,42.34175735695176,604.5200042724609,604.9588908721001,604.0811176728217,604.2633260091146,604.1466471354167,604.356669108073,604.0533040364584,604.4733479817709
2024-12-10 18:10:00+00:00,604.0999755859375,604.280029296875,604.0999755859375,604.2100219726562,147855,604.4700088500977,604.5000029064361,604.7860175238716,605.1002954101563,606.3264736938477,604.363404854784,604.5319924012053,604.7219223312497,605.1844495875953,605.785882128786,606.5532680842057,41.28551891809755,604.4960021972656,604.9720058332219,604.0199985613093,604.2133585611979,604.0767415364583,604.346700032552,603.9434000651041,604.4833170572916
2024-12-10 18:15:00+00:00,604.2601928710938,604.4500122070312,604.0999755859375,604.0999755859375,276754,604.4012832641602,604.4847731817337,604.7846883138021,605.0850476074219,606.3065747070312,604.3404688584084,604.5072833530135,604.70184713733,605.1661474743972,605.7707011411474,606.5481735363074,41.04663581345675,604.4865112304688,604.9738113826392,603.9992110782983,604.1599934895834,604.0399576822917,604.2200113932292,603.9799397786459,604.3400472005209
2024-12-10 18:20:00+00:00,604.22998046875,604.301513671875,604.1901245117188,604.260009765625,90809,604.3312835693359,604.4742954799107,604.7789103190104,605.067847290039,606.2867245483399,604.3159158829287,604.4820739998986,604.6813311952178,605.1476095138894,605.7553705871932,606.5464852571358,48.28452633783016,604.477261352539,604.977139581853,603.9773831232251,604.2700602213541,604.090108235677,604.4401448567708,603.9200236002604,604.6200968424479
2024-12-10 18:25:00+00:00,604.3499755859375,604.4400024414062,604.2100219726562,604.239990234375,345188,604.2650299072266,604.4712001255581,604.7666870117188,605.0554467773437,606.2646243286133,604.3234847058195,604.4700650531748,604.666924429597,605.1318147826429,605.74138655733,606.5403475062906,51.9986216402481,604.4692657470703,604.9720538166174,603.9664776775231,604.2405395507812,604.1795654296875,604.2909545898438,604.129150390625,604.3519287109375
2024-12-10 18:30:00+00:00,604.4500122070312,604.469970703125,604.260009765625,604.3699951171875,115603,604.2687911987305,604.4683489118304,604.7546875,605.0443469238281,606.2425744628906,604.351601928311,604.4682420671618,604.6574934633984,605.1183137415417,605.7285370613072,606.5383552570412,47.9592789763706,604.4717651367188,604.9736000123313,603.9699302611062,604.3333333333334,604.2266642252605,604.4566446940105,604.1033528645834,604.5633138020834
2024-12-10 18:35:00+00:00,604.5,604.6199951171875,604.419921875,604.4199829101562,105658,604.2925262451172,604.4731096540179,604.7554646809896,605.0323468017579,606.2201745605469,604.3845792775752,604.4711291519653,604.6506459215115,605.1060699050754,605.716312811941,606.5366392895858,49.499633878447646,604.4682647705079,604.968187349806,603.9683421912097,604.3933308919271,604.3166910807292,604.5266520182292,604.1833699544271,604.6032918294271
2024-12-10 18:40:00+00:00,604.3099975585938,604.619873046875,604.280029296875,604.52001953125,123414,604.3012771606445,604.4607282366071,604.7381306966146,605.0162469482422,606.1989245605469,604.368005562246,604.4564808252952,604.6358351231238,605.0903060962341,605.7023196253406,606.5345298566405,30.23874560998972,604.457763671875,604.9619141869512,603.9536131567988,604.5133056640625,604.4066162109375,604.606689453125,604.313232421875,604.71337890625
2024-12-10 18:45:00+00:00,604.2999877929688,604.3792114257812,604.2000122070312,604.3099975585938,257514,604.3125152587891,604.4502505347842,604.718575032552,604.9991467285156,606.1765243530274,604.3528905024066,604.4422541859927,604.621233065291,605.0746562288427,605.6883660747698,606.5299147901696,33.55377105967564,604.4382629394531,604.9347028090057,603.9418230699006,604.4032999674479,604.1867268880208,604.5265706380208,604.0634562174479,604.7431437174479
2024-12-10 18:50:00+00:00,604.17041015625,604.3070068359375,604.0700073242188,604.3070068359375,156784,604.3213195800781,604.4255080450149,604.6961398654514,604.9836511230469,606.1542514038086,604.3123393143718,604.4175410923797,604.6016320692457,605.0567503660192,605.6732620357795,606.526975798129,31.3393874774808,604.4317840576172,604.939085517568,603.9244825976664,604.2930704752604,604.2069295247395,604.3861287434895,604.1138712565104,604.4722696940104
2024-12-10 18:55:00+00:00,604.0499877929688,604.1900024414062,604.0399780273438,604.0800170898438,141912,604.2950439453125,604.4136032831101,604.6705837673611,604.9661511230469,606.1299639892578,604.2540389762822,604.3841271560696,604.5776475354946,605.0368144734834,605.6571100532641,606.5242210108515,25.45040979167419,604.4210327148437,604.9517878249823,603.8902776047051,604.1824747721354,604.0579427083333,604.294942220052,603.9454752604166,604.4194742838541
2024-12-10 19:00:00+00:00,603.9199829101562,604.1099853515625,603.8200073242188,604.0399780273438,323030,604.2562942504883,604.3971732003348,604.636139594184,604.9483508300781,606.1065139770508,604.1798042949209,604.3419322246228,604.5490534213495,605.0146989969819,605.6398252060691,606.5176052047785,31.62546547624389,604.3905303955078,604.9633613175895,603.817699473426,604.0933227539062,603.9966430664062,604.1466674804688,603.9432983398438,604.2433471679688
2024-12-10 19:05:00+00:00,603.9000244140625,603.989990234375,603.77001953125,603.9099731445312,293425,604.2000503540039,604.3671729678199,604.605029296875,604.9308508300782,606.081614074707,604.1176309880635,604.3017587872991,604.5208347688588,604.9926262329637,605.6225137554023,606.511477667374,33.86174761012634,604.3595306396485,604.9688013848292,603.7502598944677,603.9499918619791,603.7899983723958,604.0799763997395,603.6600138346354,604.2399698893229
2024-12-10 19:10:00+00:00,603.77001953125,603.9000244140625,603.5900268554688,603.9000244140625,271452,604.1150512695312,604.3314586821057,604.5750325520834,604.9135479736328,606.0572137451172,604.0403839976606,604.253418854931,604.4881906280932,604.9684161992664,605.6040809770526,606.5055477093845,32.337829158638414,604.2985321044922,604.8859222491957,603.7111419597887,603.8866780598959,603.7833658854167,604.0033365885417,603.6667073567709,604.1066487630209
2024-12-10 19:15:00+00:00,603.8300170898438,603.8499755859375,603.5800170898438,603.760009765625,325366,604.0313034057617,604.2762218656994,604.536363389757,604.8957482910156,606.0321636962891,603.9936357959235,604.2149277853777,604.4595743872998,604.9458736426442,605.5864286000655,606.4984734420729,36.032479476021706,604.2495330810547,604.8205470337286,603.6785191283807,603.7533569335938,603.606689453125,603.9166870117188,603.443359375,604.0633544921875
2024-12-10 19:20:00+00:00,604.010009765625,604.030029296875,603.8099975585938,603.8300170898438,474995,603.9938049316406,604.2381272088913,604.5048082139757,604.8811486816406,606.0091641235351,603.9972744558572,604.196298874491,604.4400280994009,604.9273416846834,605.5707428405188,606.4889461824961,46.855265403652496,604.2105346679688,604.7303815262696,603.6906878096679,603.7533365885416,603.6566975911458,603.9266560872395,603.4833780924479,604.0232950846354
2024-12-10 19:25:00+00:00,604.02001953125,604.0599975585938,603.9199829101562,604.010009765625,469825,603.9588088989258,604.2014625186011,604.4705864800347,604.863798828125,605.9860641479493,604.0023289170556,604.180273479651,604.4217668573074,604.9093749093679,605.5553127578396,606.479776599033,40.619785458879626,604.1675354003906,604.5867503307986,603.7483204699827,603.9500122070312,603.8699951171875,604.0900268554688,603.72998046875,604.1700439453125
2024-12-10 19:30:00+00:00,603.7750244140625,604.0399780273438,603.6900024414062,604.02001953125,829453,603.9093856811523,604.1488444010416,604.4313652886285,604.8433990478516,605.9629391479492,603.9518168052793,604.1434326555066,604.3936476206446,604.8869125233222,605.5375984459612,606.4626857781325,34.78402874173267,604.1352905273437,604.5716249729438,603.6989560817436,604.0,603.9400024414062,604.0800170898438,603.8599853515625,604.1400146484375
2024-12-10 19:35:00+00:00,603.7550048828125,603.8587036132812,603.7100219726562,603.7999877929688,527129,603.8725128173828,604.117181687128,604.4001451280382,604.821898803711,605.9382141113281,603.908080822509,604.1081210398071,604.3658805450867,604.8644985106388,605.5198611965767,606.4516915105985,28.67518375918796,604.107534790039,604.5670508152101,603.648018764868,603.8350016276041,603.6300252278645,603.980000813802,603.4850260416666,604.1849772135416
2024-12-10 19:40:00+00:00,603.8599853515625,604.0,603.6220703125,603.7550048828125,540256,603.8650131225586,604.0957467215402,604.3746270073784,604.8027984619141,605.9150140380859,603.8973929400764,604.0855632499666,604.34388510189,604.8446071609541,605.5033450190143,606.4407366846297,28.927061080350526,604.0885345458985,604.5563406768646,603.6207284149324,603.7745768229166,603.690450032552,603.839131673177,603.6258951822916,603.9232584635416
2024-12-10 19:45:00+00:00,603.6699829101562,603.9299926757812,603.6599731445312,603.8516845703125,322390,603.8362579345703,604.068603515625,604.3397379557292,604.7859991455078,605.8923138427734,603.8468573778719,604.0477832190747,604.3145850065972,604.8213472747996,605.4851026099709,606.4340590514546,23.051008679798656,604.0615295410156,604.5610721263598,603.5619869556714,603.8273518880209,603.6547037760417,604.0326334635417,603.4494222005209,604.2052815755209
2024-12-10 19:50:00+00:00,603.6099853515625,603.72998046875,603.5599975585938,603.6699829101562,437289,603.8162536621094,604.040027436756,604.3160129123264,604.7698992919921,605.8709637451171,603.7942191498031,604.0079834129373,604.283950238987,604.797359909983,605.4664447268027,606.4246513149496,25.176399290074016,604.0370300292968,604.5752019465341,603.4988581120596,603.7533162434896,603.576639811198,603.846659342448,603.4832967122396,604.0233357747396
2024-12-10 19:55:00+00:00,603.655029296875,603.75,603.530029296875,603.5999755859375,569058,603.7943801879883,604.0188395182291,604.2894585503473,604.753949584961,605.8503387451171,603.7632880713746,603.9758966751134,604.2566058501995,604.7747395018026,605.4484206926741,606.4125538695336,27.68321013727561,604.0067718505859,604.5599539501216,603.4535897510502,603.6333211263021,603.5366617838542,603.7066446940105,603.4633382161459,603.8033040364584
2024-12-10 20:00:00+00:00,603.4000244140625,603.6599731445312,603.3049926757812,603.6500244140625,420096,603.718132019043,603.9778791155134,604.2585706922744,604.733148803711,605.8285888671875,603.6825628141942,603.9235446513815,604.2193631790632,604.7475174208573,605.4280386401506,606.4030819402865,25.47221142635057,603.9652740478516,604.5700669361574,603.3604811595458,603.64501953125,603.5400390625,603.760009765625,603.425048828125,603.864990234375
2024-12-10 20:05:00+00:00,603.4199829101562,603.4199829101562,603.27001953125,603.4000244140625,714377,603.6431274414062,603.9393078031994,604.2305704752604,604.7128485107422,605.8056887817382,603.624211724408,603.8777663112701,604.1846075151977,604.7212296087642,605.4080579861209,606.3866529725468,28.570835409400445,603.9187744140625,604.5417606708818,603.2957881572431,603.4549967447916,603.250020345052,603.605000813802,603.1000162760416,603.8099772135416
2024-12-10 20:10:00+00:00,603.02001953125,603.4000244140625,602.9400024414062,603.4000244140625,581183,603.5487518310547,603.8759765625,604.1941270616319,604.687548828125,605.7801092529297,603.4899467925952,603.7997893312681,604.1339732550261,604.6875422804966,605.3842964094555,606.3723211233951,24.13793103448276,603.8472747802734,604.5380918717547,603.1564576887922,603.3699951171875,603.3200073242188,603.469970703125,603.2200317382812,603.5199584960938
2024-12-10 20:15:00+00:00,603.030029296875,603.1599731445312,602.9099731445312,603.02001953125,349563,603.4581298828125,603.8083583286831,604.1596828884549,604.6605993652344,605.7545092773438,603.3877429046574,603.7298111463233,604.0859756916283,604.654720241217,605.3608708660468,606.3635332214519,24.855348574654244,603.7737762451172,604.484688702561,603.0628637876735,603.1200154622396,602.8400065104167,603.300028483073,602.6599934895834,603.5800374348959
2024-12-10 20:20:00+00:00,602.9000244140625,603.0599975585938,602.8099975585938,603.023681640625,659007,603.338134765625,603.7321690150669,604.1252387152778,604.6318994140624,605.7282098388672,603.2793610178585,603.654375988845,604.0344125926038,604.6199737891941,605.3363848316986,606.3465481565437,24.855348574654244,603.7032775878906,604.467909075607,602.9386461001742,603.0333251953125,602.9066772460938,603.1566772460938,602.7833251953125,603.2833251953125
2024-12-10 20:25:00+00:00,602.7318725585938,602.9199829101562,602.6599731445312,602.9000244140625,425276,603.2208709716797,603.6570202055432,604.0878363715278,604.5985180664062,605.7029443359374,603.1576969157996,603.5705120406403,603.9777804172121,604.5825856460139,605.3104692866926,606.3351908922281,20.128835170673398,603.6248718261719,604.4509923251841,602.7987513271597,602.92333984375,602.7866821289062,603.0366821289062,602.67333984375,603.17333984375
2024-12-10 20:30:00+00:00,602.7100219726562,602.739990234375,602.1300048828125,602.739990234375,1674787,603.1083755493164,603.5813075474331,604.0478393554688,604.5645184326172,605.6772943115234,603.058213595101,603.4922856708235,603.9226604848401,604.5455051772344,605.2845941890406,606.2881440818281,11.309718437783829,603.5518524169922,604.4313807747257,602.6723240592588,602.7706095377604,602.6212361653645,602.8812459309895,602.5105997721354,603.0306193033854
2024-12-10 20:35:00+00:00,602.6900024414062,602.72998046875,602.52001953125,602.7100219726562,653646,602.9877471923828,603.5108119419643,604.0098388671875,604.5278186035156,605.6516693115234,602.97638889428,603.4193508317856,603.8690666568648,604.5087625488021,605.2587773557308,606.2706719513666,10.65043880241251,603.483853149414,604.4102640673418,602.5574422314862,602.5266723632812,602.3133544921875,602.92333984375,601.9166870117188,603.1366577148438
2024-12-10 20:40:00+00:00,602.7000122070312,602.9199829101562,602.6199951171875,602.6900024414062,580375,602.9002456665039,603.446527390253,603.9682834201388,604.4933184814453,605.628268737793,602.9149718526692,603.3539564113534,603.8182382025243,604.4729457103513,605.2333170059925,606.2557225049499,13.058433659130003,603.4228546142579,604.3881914985675,602.4575177299482,602.6466674804688,602.5633544921875,602.7733154296875,602.4367065429688,602.8566284179688
2024-12-10 20:45:00+00:00,602.364990234375,602.7999877929688,602.3300170898438,602.7100219726562,778580,602.7683715820312,603.3724801199777,603.9203938802083,604.4568682861328,605.6019943237304,602.7927537152705,603.2640503952645,603.755053508257,604.4312040177578,605.2047764411008,606.234460483952,10.734482758620686,603.3461029052735,604.3923973398054,602.2998084707416,602.7466634114584,602.5733439127605,602.8733317057292,602.4466756184896,603.0466512044271
2024-12-10 20:50:00+00:00,602.3099975585938,602.6799926757812,602.2999877929688,602.3300170898438,669462,602.6796188354492,603.2967645554315,603.8675048828125,604.4251770019531,605.5759692382812,602.6854745693423,603.1773183192034,603.6922249887065,604.3891999294575,605.1759726711256,606.2160389082445,4.94304673361485,603.2731018066406,604.3958055903544,602.1503980229269,602.4983317057291,602.1966756184895,602.6666463216145,602.0283610026041,602.9683024088541
2024-12-10 20:55:00+00:00,602.8699951171875,602.9199829101562,602.2999877929688,602.3200073242188,3873256,602.6596145629883,603.25390625,603.8357272677952,604.3970770263672,605.553069152832,602.7264791355301,603.149379846293,603.6564758638578,604.3591166658481,605.1530276208376,606.1201318663294,30.86178197003767,603.2251007080079,604.3294901553688,602.1207112606469,602.4299926757812,602.1799926757812,602.5599975585938,602.0499877929688,602.8099975585938
2024-12-11 14:30:00+00:00,605.969970703125,606.030029296875,605.5,605.780029296875,1866982,603.0433578491211,603.3558088030134,603.8736151801215,604.4014416503907,605.5450689697266,603.44725503944,603.405797196914,603.7570625959999,604.3910147655961,605.161156407726,606.1164134570414,73.00178465199286,603.3230987548828,604.9465854485791,601.6996120611866,602.6966552734375,602.4733276367188,603.0933227539062,602.07666015625,603.316650390625
2024-12-11 14:35:00+00:00,605.8350219726562,606.0900268554688,605.8200073242188,605.969970703125,632351,603.4312515258789,603.4427141462054,603.9026150173611,604.4061920166016,605.5357446289063,603.9778699134881,603.6266358128905,603.8474086558545,604.419608967716,605.1678615377253,606.1155329283697,70.88151725266887,603.4138488769531,605.3701593652924,601.4575383886139,605.8333333333334,605.6366373697917,606.1666666666667,605.3033040364584,606.3633626302084
2024-12-11 14:40:00+00:00,606.02001953125,606.1300048828125,605.8200073242188,605.8300170898438,366569,603.8450012207031,603.5379522414435,603.9359483506944,604.4121923828125,605.5287997436524,604.4316809396574,603.8442161509232,603.941869998263,604.4513002660038,605.1763407217405,606.1152155958108,75.43732815018488,603.5260986328125,605.8013033550825,601.2508939105425,605.9150187174479,605.740010579427,606.010030110677,605.6449991861979,606.1850382486979
2024-12-11 14:45:00+00:00,606.3350219726562,606.5800170898438,605.9600219726562,606.010009765625,674993,604.3006286621094,603.6598568870908,603.9658379448784,604.4218426513672,605.5235748291016,604.8546456136572,604.0706530438081,604.0459200841062,604.4886016859375,605.1878698884163,606.116033296662,76.76829951799127,603.6550994873047,606.2544302253693,601.0557687492401,605.9900105794271,605.8500162760417,606.1600138346355,605.6800130208334,606.3000081380209
2024-12-11 14:50:00+00:00,606.5399780273438,606.5900268554688,606.3300170898438,606.3400268554688,480657,604.7806243896484,603.792474655878,604.0042819552951,604.4345324707032,605.5200247192383,605.2291639278097,604.2951371332204,604.1543573859861,604.5292229996287,605.2013237007441,606.1172522260862,83.52380398767656,603.7890991210937,606.6915445254153,600.8866537167721,606.2916870117188,606.0033569335938,606.6233520507812,605.6716918945312,606.9116821289062
2024-12-11 14:55:00+00:00,606.6099853515625,606.655029296875,606.3900756835938,606.5399780273438,453131,605.3112487792969,603.9234270368304,604.0447265625,604.448232421875,605.516149597168,605.5360131330881,604.5055778803423,604.2611238192721,604.5704262145184,605.215340234583,606.1185950031856,83.70997034414584,603.9360992431641,607.0992398886499,600.7729585976783,606.4866739908854,606.383321126302,606.643330891927,606.2266642252604,606.7466837565104
2024-12-11 15:00:00+00:00,606.4600219726562,606.6199951171875,606.3201293945312,606.5999755859375,369923,605.8300018310547,604.0562860398065,604.0798380533854,604.4635327148437,605.5105996704101,605.7413484307699,604.6832546160073,604.3567280868106,604.6078439523034,605.2277251274992,606.1194711810435,83.39650730031491,604.0786010742188,607.4310119668504,600.7261901815872,606.5516967773438,606.4483642578125,606.7133178710938,606.2867431640625,606.816650390625
2024-12-11 15:05:00+00:00,606.8599853515625,606.8699951171875,606.4600219726562,606.469970703125,438149,606.3287506103516,604.2110479445685,604.1340616861979,604.4837133789063,605.5080996704102,605.9899344131683,604.8811392283304,604.4655653591911,604.6524408116946,605.2439665227636,606.121285807275,87.1119256389715,604.2388488769532,607.8055583305115,600.6721394233948,606.4667154947916,606.3134358723958,606.613301595052,606.1668497721354,606.7665812174479
